Order_ID,Order_Date,Region,Category,Product,Customer_Segment,Ship_Mode,Quantity,Discount,Sales,Profit
ORD-1279,2024-02-08,West,Stationery,Pen Set,Corporate,Express,3,0.0,127.2,29.22
ORD-1280,2024-02-08,East,Furniture,Sofa,Consumer,Standard,7,0.1,2201.33,99.3
ORD-1281,2024-02-08,South,Furniture,Dining Table,Corporate,Standard,6,0.0,1194.51,91.88
ORD-1282,2024-02-08,North,Electronics,Smartwatch,Consumer,Same Day,7,0.0,1488.13,135.92
ORD-1283,2024-02-08,Central,Electronics,Laptop,Consumer,Standard,3,0.05,1401.19,135.6
ORD-1284,2024-02-08,South,Groceries,Coffee,Consumer,Standard,3,0.1,89.2,14.29
ORD-1285,2024-02-08,West,Groceries,Spices,Consumer,Standard,4,0.0,80.7,11.6
ORD-1286,2024-02-08,North,Stationery,Marker Pack,Small Business,Express,5,0.05,154.15,30.18
ORD-1287,2024-02-08,South,Furniture,Office Chair,Consumer,Standard,2,0.15,654.15,29.58
ORD-1288,2024-02-09,Central,Clothing,Sneakers,Consumer,Express,5,0.0,222.14,56.34
ORD-1289,2024-02-09,South,Furniture,Dining Table,Small Business,Express,1,0.1,262.92,21.74
ORD-1290,2024-02-09,Central,Stationery,Notebook,Corporate,Same Day,7,0.0,267.09,96.85
ORD-1291,2024-02-09,South,Groceries,Spices,Consumer,Express,7,0.05,37.1,5.8
ORD-1292,2024-02-09,East,Furniture,Office Chair,Consumer,Standard,1,0.05,197.98,9.66
ORD-1293,2024-02-09,South,Electronics,Smartwatch,Small Business,Standard,7,0.05,4850.42,888.4
ORD-1294,2024-02-10,North,Groceries,Spices,Corporate,Same Day,3,0.1,78.12,7.46
ORD-1295,2024-02-10,North,Furniture,Dining Table,Consumer,Standard,2,0.05,167.4,6.21
ORD-1296,2024-02-10,South,Furniture,Dining Table,Small Business,Standard,3,0.15,990.21,21.85
ORD-1297,2024-02-10,South,Groceries,Cereal,Consumer,Express,5,0.0,22.46,2.93
ORD-1298,2024-02-11,South,Electronics,Smartwatch,Corporate,Express,5,0.2,604.4,27.91
ORD-1299,2024-02-11,South,Groceries,Spices,Corporate,Express,3,0.0,90.98,9.74
ORD-1300,2024-02-12,North,Furniture,Sofa,Consumer,Standard,3,0.05,381.7,14.19
ORD-1301,2024-02-12,East,Clothing,T-Shirt,Consumer,Same Day,3,0.05,144.31,36.28
ORD-1302,2024-02-12,East,Groceries,Juice,Corporate,Express,4,0.15,24.18,1.53
ORD-1303,2024-02-12,South,Stationery,Desk Organizer,Consumer,Express,5,0.0,236.21,47.58
ORD-1304,2024-02-12,North,Furniture,Office Chair,Small Business,Standard,7,0.05,3277.34,148.46
ORD-1305,2024-02-12,Central,Groceries,Spices,Consumer,Standard,4,0.05,91.32,12.36
ORD-1306,2024-02-12,East,Groceries,Juice,Small Business,Standard,5,0.0,167.37,27.77
ORD-1307,2024-02-12,North,Groceries,Juice,Small Business,Standard,5,0.1,71.31,15.27
ORD-1308,2024-02-12,South,Electronics,Headphones,Consumer,Express,4,0.0,2724.77,239.23
ORD-1309,2024-02-12,North,Groceries,Cereal,Consumer,Standard,1,0.0,33.24,7.28
ORD-1310,2024-02-12,West,Clothing,Cap,Consumer,Standard,2,0.1,19.31,4.84
ORD-1311,2024-02-13,East,Clothing,Jacket,Consumer,Express,7,0.0,567.85,90.78
ORD-1312,2024-02-13,Central,Electronics,Smartwatch,Corporate,Standard,1,0.0,706.36,123.88
ORD-1313,2024-02-13,West,Furniture,Dining Table,Consumer,Express,2,0.0,862.56,97.35
ORD-1314,2024-02-13,South,Furniture,Office Chair,Corporate,Express,3,0.1,766.85,22.12
ORD-1315,2024-02-13,West,Stationery,Marker Pack,Consumer,Express,2,0.0,94.22,24.38
ORD-1316,2024-02-13,West,Furniture,Sofa,Corporate,Same Day,6,0.05,2003.09,193.65
ORD-1317,2024-02-13,West,Furniture,Desk,Consumer,Standard,2,0.0,380.87,25.64
ORD-1318,2024-02-13,Central,Clothing,Jeans,Corporate,Standard,5,0.0,355.91,84.35
ORD-1319,2024-02-14,East,Groceries,Snack Pack,Consumer,Standard,2,0.05,49.71,5.22
ORD-1320,2024-02-14,Central,Groceries,Snack Pack,Consumer,Standard,6,0.0,55.87,11.43
ORD-1321,2024-02-14,North,Stationery,Pen Set,Corporate,Express,6,0.05,312.85,109.5
ORD-1322,2024-02-14,East,Electronics,Smartphone,Corporate,Same Day,3,0.05,871.07,99.95
ORD-1323,2024-02-14,North,Stationery,Backpack,Consumer,Standard,3,0.1,141.54,30.95
ORD-1324,2024-02-15,South,Furniture,Desk,Consumer,Standard,6,0.15,1612.98,34.25
ORD-1325,2024-02-15,East,Stationery,Notebook,Consumer,Same Day,5,0.1,195.78,59.76
ORD-1326,2024-02-15,Central,Stationery,Backpack,Corporate,Standard,2,0.1,85.18,19.59
ORD-1327,2024-02-15,South,Electronics,Laptop,Consumer,Same Day,5,0.15,1071.56,69.27
ORD-1328,2024-02-15,South,Clothing,T-Shirt,Small Business,Standard,5,0.2,197.89,31.84
ORD-1329,2024-02-15,South,Clothing,Sneakers,Small Business,Standard,4,0.0,94.0,15.44
ORD-1330,2024-02-16,North,Groceries,Spices,Consumer,Standard,2,0.05,6.94,1.62
ORD-1331,2024-02-16,West,Groceries,Cereal,Consumer,Standard,4,0.05,131.91,26.29
ORD-1332,2024-02-16,North,Furniture,Bookshelf,Small Business,Express,6,0.0,537.63,82.19
ORD-1333,2024-02-16,Central,Electronics,Smartwatch,Small Business,Same Day,4,0.1,2851.97,541.61
ORD-1334,2024-02-16,West,Stationery,Marker Pack,Corporate,Same Day,5,0.1,64.65,19.13
ORD-1335,2024-02-16,North,Electronics,Headphones,Small Business,Express,2,0.0,621.62,76.35
ORD-1336,2024-02-16,East,Electronics,Smartphone,Consumer,Standard,3,0.0,1555.61,318.5
ORD-1337,2024-02-16,East,Furniture,Dining Table,Consumer,Express,2,0.0,515.72,82.88
ORD-1338,2024-02-16,North,Clothing,Jacket,Corporate,Standard,3,0.0,131.44,24.39
ORD-1339,2024-02-17,East,Clothing,T-Shirt,Consumer,Express,1,0.15,41.15,9.21
ORD-1340,2024-02-17,South,Electronics,Tablet,Corporate,Standard,2,0.15,814.64,80.83
ORD-1341,2024-02-17,Central,Electronics,Tablet,Small Business,Standard,3,0.0,1179.85,253.92
ORD-1342,2024-02-17,West,Stationery,Notebook,Corporate,Express,4,0.2,78.67,14.27
ORD-1343,2024-02-18,South,Furniture,Bookshelf,Small Business,Express,6,0.1,398.87,28.74
ORD-1344,2024-02-18,Central,Groceries,Juice,Small Business,Standard,6,0.0,62.6,9.8
ORD-1345,2024-02-18,Central,Stationery,Backpack,Consumer,Standard,5,0.2,198.86,32.84
ORD-1346,2024-02-18,East,Electronics,Smartphone,Consumer,Express,4,0.1,796.88,105.1
ORD-1347,2024-02-19,North,Electronics,Smartwatch,Corporate,Standard,6,0.0,3545.84,662.51
ORD-1348,2024-02-19,West,Clothing,Jeans,Corporate,Standard,6,0.05,483.89,98.32
ORD-1349,2024-02-19,East,Electronics,Smartphone,Small Business,Express,2,0.0,1665.15,354.51
ORD-1350,2024-02-19,South,Clothing,Jeans,Consumer,Standard,3,0.1,87.07,10.82
ORD-1351,2024-02-19,Central,Electronics,Laptop,Small Business,Standard,7,0.0,3215.38,665.03
ORD-1352,2024-02-19,South,Stationery,Backpack,Small Business,Standard,2,0.05,33.01,11.82
ORD-1353,2024-02-19,North,Groceries,Cereal,Consumer,Standard,4,0.1,13.2,1.86
ORD-1354,2024-02-19,West,Stationery,Backpack,Consumer,Standard,5,0.1,150.0,55.37
ORD-1355,2024-02-19,Central,Stationery,Marker Pack,Consumer,Express,5,0.0,174.29,52.7
ORD-1356,2024-02-20,South,Groceries,Juice,Consumer,Standard,7,0.0,47.14,5.38
ORD-1357,2024-02-20,Central,Groceries,Spices,Corporate,Standard,2,0.15,30.4,2.15
ORD-1358,2024-02-20,West,Furniture,Office Chair,Consumer,Standard,2,0.1,408.39,38.88
ORD-1359,2024-02-20,West,Furniture,Desk,Corporate,Express,2,0.05,861.36,49.09
ORD-1360,2024-02-20,Central,Electronics,Headphones,Consumer,Standard,6,0.0,1048.78,101.59
ORD-1361,2024-02-20,Central,Furniture,Sofa,Consumer,Standard,2,0.2,342.4,24.26
ORD-1362,2024-02-21,South,Electronics,Smartphone,Consumer,Standard,7,0.1,5420.49,553.12
ORD-1363,2024-02-21,North,Stationery,Backpack,Consumer,Express,1,0.15,17.3,4.82
ORD-1364,2024-02-21,East,Electronics,Tablet,Consumer,Standard,1,0.2,190.83,14.14
ORD-1365,2024-02-21,Central,Electronics,Smartwatch,Corporate,Standard,5,0.2,2524.22,261.2
ORD-1366,2024-02-21,East,Furniture,Desk,Consumer,Same Day,5,0.0,442.78,58.52
ORD-1367,2024-02-21,North,Stationery,Notebook,Corporate,Express,6,0.05,29.15,9.06
ORD-1368,2024-02-22,West,Clothing,Sneakers,Corporate,Express,6,0.05,84.25,14.88
ORD-1369,2024-02-22,Central,Electronics,Smartphone,Corporate,Express,6,0.0,4402.9,802.29
ORD-1370,2024-02-22,Central,Clothing,Jeans,Consumer,Express,6,0.1,103.57,16.53
ORD-1371,2024-02-22,East,Electronics,Headphones,Corporate,Same Day,3,0.0,1298.64,228.47
ORD-1372,2024-02-22,West,Clothing,Sneakers,Small Business,Standard,6,0.2,326.9,63.23
ORD-1373,2024-02-22,East,Stationery,Backpack,Consumer,Standard,1,0.0,50.53,14.59
ORD-1374,2024-02-22,North,Groceries,Coffee,Consumer,Same Day,4,0.1,15.59,1.21
ORD-1375,2024-02-22,West,Groceries,Snack Pack,Consumer,Standard,3,0.05,24.97,4.86
ORD-1376,2024-02-22,East,Stationery,Desk Organizer,Small Business,Same Day,7,0.1,337.17,92.32
ORD-1377,2024-02-23,North,Clothing,T-Shirt,Corporate,Same Day,4,0.1,88.94,16.74
ORD-1378,2024-02-23,East,Electronics,Smartwatch,Small Business,Express,2,0.1,232.57,14.45
ORD-1379,2024-02-23,West,Furniture,Dining Table,Consumer,Standard,4,0.1,1569.37,122.45
ORD-1380,2024-02-23,East,Electronics,Laptop,Consumer,Express,5,0.0,4088.36,385.36
ORD-1381,2024-02-23,East,Clothing,Cap,Corporate,Express,7,0.05,104.33,25.03
ORD-1382,2024-02-23,South,Stationery,Notebook,Corporate,Standard,4,0.15,58.68,12.86
ORD-1383,2024-02-23,South,Furniture,Sofa,Consumer,Standard,4,0.1,685.14,20.19
ORD-1384,2024-02-23,South,Electronics,Smartwatch,Consumer,Standard,6,0.15,3999.27,561.21
ORD-1385,2024-02-23,West,Furniture,Sofa,Consumer,Express,2,0.1,436.89,54.68
ORD-1386,2024-02-23,South,Groceries,Cereal,Consumer,Express,1,0.05,34.6,3.74
ORD-1387,2024-02-24,East,Furniture,Dining Table,Small Business,Standard,5,0.15,275.59,9.91
ORD-1388,2024-02-24,Central,Groceries,Cereal,Consumer,Same Day,6,0.05,103.12,11.48
ORD-1389,2024-02-24,South,Furniture,Office Chair,Consumer,Standard,4,0.05,704.83,50.99
ORD-1390,2024-02-24,South,Groceries,Cereal,Corporate,Standard,4,0.0,83.32,19.1
ORD-1391,2024-02-24,South,Stationery,Pen Set,Consumer,Standard,1,0.0,7.69,2.75
ORD-1392,2024-02-24,South,Electronics,Laptop,Consumer,Standard,5,0.0,3573.38,553.75
ORD-1393,2024-02-25,Central,Furniture,Sofa,Consumer,Express,6,0.05,1152.57,185.38
ORD-1394,2024-02-25,South,Furniture,Office Chair,Corporate,Standard,3,0.1,638.69,39.93
ORD-1395,2024-02-25,Central,Furniture,Office Chair,Consumer,Standard,3,0.05,663.62,52.24
ORD-1396,2024-02-25,North,Furniture,Sofa,Consumer,Standard,1,0.0,435.96,47.9
ORD-1397,2024-02-26,West,Stationery,Backpack,Corporate,Express,6,0.05,136.1,29.88
ORD-1398,2024-02-26,East,Groceries,Cereal,Consumer,Express,5,0.05,168.53,22.43
ORD-1399,2024-02-26,North,Groceries,Snack Pack,Small Business,Standard,1,0.05,13.75,2.99
ORD-1400,2024-02-26,South,Clothing,Jeans,Small Business,Standard,6,0.2,294.25,82.61
ORD-1401,2024-02-26,West,Electronics,Tablet,Consumer,Standard,7,0.0,4013.68,519.77
ORD-1402,2024-02-27,North,Electronics,Headphones,Small Business,Standard,3,0.0,1880.91,247.56
ORD-1403,2024-02-27,South,Groceries,Juice,Consumer,Standard,3,0.0,13.04,3.18
ORD-1404,2024-02-27,West,Stationery,Backpack,Corporate,Standard,3,0.1,76.53,25.01
ORD-1405,2024-02-27,East,Electronics,Headphones,Consumer,Same Day,5,0.05,1872.01,365.38
ORD-1406,2024-02-27,Central,Electronics,Smartphone,Small Business,Standard,2,0.0,1270.43,266.07
ORD-1407,2024-02-27,West,Stationery,Pen Set,Consumer,Same Day,5,0.05,121.58,30.03
ORD-1408,2024-02-27,North,Electronics,Headphones,Small Business,Express,6,0.0,1105.34,238.18
ORD-1409,2024-02-27,South,Furniture,Office Chair,Small Business,Standard,4,0.1,1670.56,183.82
ORD-1410,2024-02-28,Central,Furniture,Desk,Consumer,Same Day,2,0.15,681.14,70.15
ORD-1411,2024-02-28,North,Groceries,Cereal,Small Business,Express,5,0.1,90.39,12.27
ORD-1412,2024-02-28,South,Stationery,Backpack,Consumer,Standard,2,0.2,12.18,4.1
ORD-1413,2024-02-28,South,Stationery,Desk Organizer,Consumer,Standard,3,0.05,156.87,33.13
ORD-1414,2024-02-28,West,Clothing,Jeans,Corporate,Express,3,0.0,100.4,18.49
ORD-1415,2024-02-28,North,Electronics,Smartwatch,Consumer,Standard,2,0.15,151.8,25.97
ORD-1416,2024-02-28,West,Electronics,Tablet,Consumer,Express,2,0.1,686.95,121.44
ORD-1417,2024-02-28,North,Clothing,Jeans,Consumer,Standard,7,0.2,337.53,52.37
ORD-1418,2024-02-29,North,Furniture,Dining Table,Consumer,Standard,1,0.05,86.98,3.65
ORD-1419,2024-02-29,Central,Electronics,Laptop,Small Business,Standard,2,0.2,575.42,24.28
ORD-1420,2024-02-29,South,Groceries,Juice,Corporate,Standard,2,0.05,33.99,7.93
ORD-1421,2024-02-29,South,Furniture,Office Chair,Small Business,Standard,5,0.1,1067.29,100.92
ORD-1422,2024-02-29,South,Stationery,Desk Organizer,Consumer,Standard,6,0.0,149.9,50.23
ORD-1423,2024-03-01,North,Clothing,Jeans,Corporate,Express,6,0.0,374.29,64.06
ORD-1424,2024-03-01,South,Clothing,Jeans,Consumer,Standard,6,0.2,310.44,48.14
ORD-1425,2024-03-01,North,Electronics,Tablet,Corporate,Standard,1,0.0,685.92,121.19
ORD-1426,2024-03-01,Central,Groceries,Cereal,Consumer,Standard,2,0.15,57.0,8.4
ORD-1427,2024-03-01,East,Groceries,Snack Pack,Consumer,Standard,1,0.05,34.06,7.48
ORD-1428,2024-03-01,South,Stationery,Notebook,Consumer,Express,5,0.1,193.77,50.72
ORD-1429,2024-03-02,Central,Electronics,Laptop,Consumer,Standard,5,0.0,1972.49,242.98
ORD-1430,2024-03-02,Central,Furniture,Office Chair,Consumer,Standard,1,0.1,228.03,30.76
ORD-1431,2024-03-02,North,Groceries,Snack Pack,Corporate,Standard,1,0.0,21.73,3.24
ORD-1432,2024-03-02,North,Electronics,Smartwatch,Consumer,Same Day,1,0.0,711.11,93.66
ORD-1433,2024-03-02,East,Clothing,Jeans,Consumer,Express,5,0.1,87.94,17.48
ORD-1434,2024-03-02,West,Groceries,Snack Pack,Small Business,Standard,4,0.15,23.44,3.2
ORD-1435,2024-03-03,South,Stationery,Marker Pack,Corporate,Standard,6,0.0,257.94,70.73
ORD-1436,2024-03-03,North,Electronics,Laptop,Consumer,Express,7,0.0,2956.15,588.35
ORD-1437,2024-03-03,West,Furniture,Office Chair,Consumer,Standard,7,0.05,1313.5,82.04
ORD-1438,2024-03-03,East,Clothing,Sneakers,Consumer,Same Day,1,0.05,60.91,13.59
ORD-1439,2024-03-04,Central,Furniture,Office Chair,Consumer,Standard,4,0.05,1491.97,80.82
ORD-1440,2024-03-04,West,Electronics,Smartwatch,Corporate,Standard,1,0.1,546.0,29.7
ORD-1441,2024-03-04,Central,Stationery,Backpack,Consumer,Same Day,4,0.05,45.61,11.28
ORD-1442,2024-03-04,North,Electronics,Tablet,Small Business,Standard,4,0.0,2264.99,406.74
ORD-1443,2024-03-04,East,Groceries,Cereal,Corporate,Standard,7,0.2,65.92,12.38
ORD-1444,2024-03-04,North,Clothing,T-Shirt,Corporate,Same Day,6,0.0,263.79,44.19
ORD-1445,2024-03-04,West,Clothing,Jacket,Consumer,Express,1,0.0,34.1,5.99
ORD-1446,2024-03-04,East,Groceries,Coffee,Corporate,Same Day,3,0.1,16.19,2.05
ORD-1447,2024-03-05,West,Clothing,Cap,Small Business,Standard,6,0.0,482.02,137.75
ORD-1448,2024-03-05,East,Electronics,Smartwatch,Small Business,Standard,7,0.0,1403.17,306.02
ORD-1449,2024-03-05,West,Furniture,Sofa,Consumer,Standard,2,0.15,461.93,36.35
ORD-1450,2024-03-05,West,Furniture,Dining Table,Small Business,Standard,6,0.15,1186.51,76.22
ORD-1451,2024-03-05,South,Electronics,Headphones,Consumer,Standard,4,0.0,3012.01,513.27
ORD-1452,2024-03-05,West,Furniture,Dining Table,Small Business,Standard,4,0.0,265.55,25.63
ORD-1453,2024-03-06,East,Clothing,Jeans,Small Business,Standard,1,0.05,39.45,9.2
ORD-1454,2024-03-06,South,Electronics,Smartwatch,Small Business,Standard,1,0.1,235.21,14.64
ORD-1455,2024-03-06,South,Electronics,Laptop,Corporate,Standard,4,0.0,693.14,85.93
ORD-1456,2024-03-06,West,Groceries,Juice,Corporate,Standard,7,0.05,163.95,36.18
ORD-1457,2024-03-06,Central,Groceries,Snack Pack,Consumer,Same Day,2,0.15,61.32,8.77
ORD-1458,2024-03-06,North,Groceries,Spices,Consumer,Express,3,0.15,15.61,2.63
ORD-1459,2024-03-06,West,Stationery,Desk Organizer,Consumer,Standard,7,0.1,253.68,56.98
ORD-1460,2024-03-06,South,Clothing,Sneakers,Corporate,Express,4,0.1,321.42,41.12
ORD-1461,2024-03-07,North,Furniture,Dining Table,Corporate,Express,5,0.0,1644.0,264.95
ORD-1462,2024-03-07,Central,Furniture,Desk,Consumer,Express,3,0.0,538.23,75.41
ORD-1463,2024-03-07,East,Groceries,Spices,Corporate,Express,3,0.0,116.19,13.88
ORD-1464,2024-03-07,South,Furniture,Dining Table,Consumer,Standard,4,0.0,1177.86,163.49
ORD-1465,2024-03-07,North,Furniture,Sofa,Consumer,Standard,4,0.05,452.87,63.9
ORD-1466,2024-03-07,East,Groceries,Juice,Consumer,Standard,1,0.05,13.58,2.84
ORD-1467,2024-03-07,West,Furniture,Dining Table,Small Business,Standard,2,0.1,193.42,28.28
ORD-1468,2024-03-07,Central,Groceries,Spices,Consumer,Standard,2,0.0,33.67,4.59
ORD-1469,2024-03-07,Central,Groceries,Cereal,Corporate,Standard,2,0.05,60.77,5.34
ORD-1470,2024-03-07,North,Clothing,Cap,Corporate,Express,3,0.0,183.14,38.27
ORD-1471,2024-03-07,North,Furniture,Sofa,Consumer,Same Day,6,0.0,1323.12,196.49
ORD-1472,2024-03-07,Central,Clothing,Jacket,Consumer,Standard,4,0.2,274.39,64.84
ORD-1473,2024-03-08,North,Clothing,Sneakers,Consumer,Express,4,0.0,215.37,60.75
ORD-1474,2024-03-08,North,Stationery,Backpack,Corporate,Same Day,1,0.2,30.5,5.55
ORD-1475,2024-03-08,Central,Clothing,Jeans,Consumer,Standard,2,0.0,96.82,24.6
ORD-1476,2024-03-08,East,Electronics,Laptop,Consumer,Standard,5,0.0,503.07,45.49
ORD-1477,2024-03-08,West,Stationery,Desk Organizer,Corporate,Express,6,0.0,102.14,28.98
ORD-1478,2024-03-08,Central,Clothing,Jeans,Corporate,Express,7,0.05,269.41,47.47
ORD-1479,2024-03-08,North,Clothing,Cap,Small Business,Express,2,0.0,119.11,25.85
ORD-1480,2024-03-08,North,Groceries,Spices,Consumer,Same Day,6,0.2,97.49,16.09
ORD-1481,2024-03-08,East,Electronics,Tablet,Consumer,Same Day,4,0.05,2931.73,514.76
ORD-1482,2024-03-08,East,Electronics,Smartphone,Consumer,Standard,3,0.0,798.02,156.53
ORD-1483,2024-03-08,Central,Groceries,Cereal,Corporate,Same Day,5,0.15,103.59,14.76
ORD-1484,2024-03-09,East,Stationery,Pen Set,Consumer,Standard,4,0.0,19.13,6.24
ORD-1485,2024-03-09,West,Furniture,Bookshelf,Consumer,Express,1,0.15,376.94,13.98
ORD-1486,2024-03-10,West,Stationery,Marker Pack,Corporate,Express,7,0.15,251.68,49.27
ORD-1487,2024-03-10,Central,Stationery,Desk Organizer,Consumer,Express,6,0.0,114.64,39.47
ORD-1488,2024-03-10,West,Furniture,Office Chair,Consumer,Standard,5,0.0,542.9,43.49
ORD-1489,2024-03-10,Central,Stationery,Desk Organizer,Consumer,Standard,7,0.0,238.98,76.29
ORD-1490,2024-03-11,South,Stationery,Desk Organizer,Consumer,Standard,5,0.0,273.77,70.38
ORD-1491,2024-03-11,West,Stationery,Marker Pack,Corporate,Express,7,0.0,345.24,113.81
ORD-1492,2024-03-11,West,Stationery,Pen Set,Consumer,Standard,4,0.05,152.21,36.51
ORD-1493,2024-03-11,North,Electronics,Smartwatch,Consumer,Same Day,2,0.1,539.58,93.83
ORD-1494,2024-03-11,East,Electronics,Laptop,Corporate,Express,5,0.0,439.11,57.68
ORD-1495,2024-03-11,East,Furniture,Sofa,Corporate,Standard,2,0.0,256.24,44.47
ORD-1496,2024-03-11,Central,Stationery,Desk Organizer,Consumer,Standard,7,0.05,345.9,131.68
ORD-1497,2024-03-11,East,Clothing,Jacket,Small Business,Standard,1,0.05,38.28,5.87
ORD-1498,2024-03-11,South,Clothing,Sneakers,Consumer,Standard,5,0.05,251.62,79.2
ORD-1499,2024-03-11,North,Clothing,Cap,Consumer,Express,7,0.0,348.68,62.33
ORD-1500,2024-03-11,South,Clothing,T-Shirt,Corporate,Standard,4,0.0,100.18,22.56
ORD-1501,2024-03-11,South,Groceries,Cereal,Consumer,Express,6,0.0,219.13,43.74
ORD-1502,2024-03-12,South,Furniture,Sofa,Consumer,Express,3,0.0,1470.2,188.06
ORD-1503,2024-03-12,East,Clothing,Sneakers,Consumer,Standard,6,0.1,317.39,62.53
ORD-1504,2024-03-12,South,Stationery,Marker Pack,Consumer,Standard,7,0.0,382.49,150.98
ORD-1505,2024-03-12,South,Electronics,Smartwatch,Corporate,Standard,7,0.0,1498.81,260.11
ORD-1506,2024-03-12,South,Groceries,Juice,Consumer,Standard,2,0.05,23.86,3.9
ORD-1507,2024-03-12,North,Stationery,Backpack,Corporate,Standard,6,0.0,94.41,26.16
ORD-1508,2024-03-12,East,Stationery,Notebook,Consumer,Express,6,0.1,102.39,19.1
ORD-1509,2024-03-12,North,Groceries,Snack Pack,Consumer,Same Day,4,0.05,81.23,8.18
ORD-1510,2024-03-12,West,Clothing,Jeans,Corporate,Express,2,0.15,44.31,4.69
ORD-1511,2024-03-12,Central,Clothing,Jeans,Consumer,Express,6,0.0,498.8,93.25
ORD-1512,2024-03-12,North,Groceries,Juice,Consumer,Standard,4,0.0,147.06,17.17
ORD-1513,2024-03-12,North,Furniture,Desk,Consumer,Express,5,0.05,2021.14,80.78
ORD-1514,2024-03-12,East,Electronics,Smartphone,Consumer,Standard,2,0.05,1678.92,129.82
ORD-1515,2024-03-13,South,Stationery,Desk Organizer,Corporate,Express,2,0.2,45.01,10.13
ORD-1516,2024-03-13,East,Electronics,Smartwatch,Consumer,Standard,4,0.0,1729.1,322.24
ORD-1517,2024-03-13,West,Clothing,Sneakers,Consumer,Standard,5,0.0,273.49,92.0
ORD-1518,2024-03-13,South,Stationery,Notebook,Corporate,Standard,6,0.05,106.17,32.74
ORD-1519,2024-03-13,South,Clothing,Jeans,Small Business,Standard,7,0.0,283.9,56.45
ORD-1520,2024-03-13,South,Furniture,Dining Table,Corporate,Express,4,0.1,1775.68,154.96
ORD-1521,2024-03-13,West,Clothing,Jeans,Small Business,Standard,7,0.15,398.0,81.94
ORD-1522,2024-03-13,North,Stationery,Marker Pack,Consumer,Express,4,0.1,161.87,38.23
ORD-1523,2024-03-13,West,Electronics,Smartphone,Corporate,Express,2,0.1,1328.43,161.87
ORD-1524,2024-03-13,East,Groceries,Snack Pack,Corporate,Standard,5,0.05,39.68,4.79
ORD-1525,2024-03-13,Central,Clothing,Sneakers,Small Business,Express,5,0.1,281.68,86.71
ORD-1526,2024-03-14,South,Stationery,Backpack,Consumer,Standard,4,0.0,197.85,55.47
ORD-1527,2024-03-14,Central,Electronics,Smartphone,Consumer,Standard,4,0.0,1948.68,389.26
ORD-1528,2024-03-14,Central,Furniture,Bookshelf,Consumer,Standard,3,0.0,400.84,71.33
ORD-1529,2024-03-14,East,Furniture,Sofa,Consumer,Express,4,0.05,483.89,75.62
ORD-1530,2024-03-14,East,Clothing,Jacket,Small Business,Same Day,3,0.0,35.63,9.14
ORD-1531,2024-03-14,Central,Groceries,Cereal,Consumer,Express,3,0.1,20.35,2.94
ORD-1532,2024-03-14,West,Furniture,Dining Table,Consumer,Standard,3,0.0,771.33,63.49
ORD-1533,2024-03-14,Central,Groceries,Cereal,Consumer,Standard,3,0.0,28.83,4.22
ORD-1534,2024-03-14,Central,Stationery,Notebook,Corporate,Standard,2,0.1,88.77,29.21
ORD-1535,2024-03-14,East,Stationery,Pen Set,Consumer,Express,1,0.05,3.35,0.79
ORD-1536,2024-03-14,South,Groceries,Coffee,Consumer,Standard,7,0.0,176.96,41.18
ORD-1537,2024-03-15,East,Stationery,Desk Organizer,Small Business,Standard,2,0.0,92.36,25.98
ORD-1538,2024-03-15,North,Clothing,Jeans,Corporate,Standard,2,0.05,108.06,18.78
ORD-1539,2024-03-15,West,Furniture,Dining Table,Corporate,Express,3,0.1,221.48,6.06
